attempt_id	execution_stage	repeat_id	device	case_id	corpus_partition	case_class	execution_tier	source_kind	query_sha256	reference_sha256	pair_digest	query_length	reference_length	expected_status	observed_status	numeric_path	cpu_score1	reducer_score1	gpu_score1	cpu_ref_end1	reducer_ref_end1	gpu_ref_end1	cpu_read_end1	gpu_read_end1	cpu_score2	reducer_score2	gpu_score2	cpu_ref_end2	reducer_ref_end2	gpu_ref_end2	reducer_equal	gpu_equal	column_equal	cpu_column_digest	gpu_column_digest	cpu_endpoint_digest	reducer_endpoint_digest	gpu_endpoint_digest	cpu_endpoint_calls	driver_returncode	formal_contract
p6-primary-large	primary	0	0	adv-length-2811	adversarial	length_boundary	large	generated	35a6283175559fe1aa7a0eef11f60928ccd37c9f238072391d3e7bd1fc128d56	1318f94bf0ed28c540df1200df8214ede59ecac76bb14b20056fc07e8a58e0a2	60f712362704fe8c8b6b2a4a5255a1ce3d4d376814ce8102b9e1168e22659e39	2811	2811	complete	complete	word16	14046	14046	14046	2810	2810	2810	2810	2810	13966	13966	13966	2794	2794	2794	1	1	0	5335b5364e8a52f5	8556187920ae3e23	76d40cc4c7fced59	76d40cc4c7fced59	76d40cc4c7fced59	0	0	L3_exact
p6-primary-large	primary	0	0	adv-length-2812	adversarial	length_boundary	large	generated	523b88bf203f869fcb2249efebb2d4fafc623e645f52ac19701091fd2d110a26	816f780f786803ddad90c48dc466e26fae3a1503664ab201d12130e426234b34	c296389368331c5aee1d3c1bca0aa63804938af6178227c1851201be6ce80ab7	2812	2812	complete	complete	word16	14051	14051	14051	2811	2811	2811	2811	2811	13971	13971	13971	2795	2795	2795	1	1	0	0e2bd7d5e03ae28e	ca72aadfb40eba7a	359fd965542e230c	359fd965542e230c	359fd965542e230c	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0000	deterministic_fuzz	large_uniform	large	generated	654240de74a60d619285c96d36fbdd19433d4ea80bf0778cd5e6848d1f650a39	c6c53844e5c2b71683ba26efce6d113e4abb959587916e7a936d9748ef06db66	6820452a8d8ba003687756c55c6d6e772b16dea0a993a84570b6b45e8305c5b7	31	2812	complete	complete	byte8	44	44	44	806	806	806	24	24	43	43	43	1501	1501	1501	1	1	1	8a164f02b7947f42	8a164f02b7947f42	a7c26d1ee37d7a3c	a7c26d1ee37d7a3c	a7c26d1ee37d7a3c	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0001	deterministic_fuzz	large_gc_low	large	generated	2dd7242b6ffe5839d75facc9c0d567f8f5eaad1199e30be23cd1c1a7dd0c838a	8754ca28aee0e37af3673e67286df91d24fe0d84e42e52fc8af13f59f86c1784	66d7de67108bd0275de26b65956b1d5dd4afc5ed065cfa762c4c44093602ee87	32	2811	complete	complete	byte8	30	30	30	1658	1658	1658	28	28	28	28	28	457	457	457	1	1	1	0ca5aa9e80ea2de3	0ca5aa9e80ea2de3	64983f7fea660f12	64983f7fea660f12	64983f7fea660f12	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0002	deterministic_fuzz	large_gc_high	large	generated	630cfad93f070c6c8648ca02b948cb664830a89e4b3d3a0b7a8360b18d6705f0	efd3edd505f75acd724e216f6eef233093db09c4c942e22e630934d331fc3616	ac18b667dc0e21c998b5fff52c9db65f081124ffb81275f684bfda8a4bb6bf2f	33	2049	complete	complete	byte8	55	55	55	276	276	276	28	28	48	48	48	964	964	964	1	1	1	47bdfea5803a11bd	47bdfea5803a11bd	99f910a23718332f	99f910a23718332f	99f910a23718332f	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0003	deterministic_fuzz	large_repeat	large	generated	8cdda3af6f226dcd4b7fb4c2df90c8e15511c8a28b070bb555767c594766a3ce	eea3f91abd24486302da8b4ba396fd22332436f813f036e4c1f740b41b72502b	f9a7db566a01fd64bc709ac407cda8cb4053177d43f1a5a8df84b82b81c2dacb	63	2048	complete	complete	byte8	52	52	52	1651	1651	1651	39	39	45	45	45	1526	1526	1526	1	1	1	7393ae31552d4706	7393ae31552d4706	f0a11ebc552eb1a0	f0a11ebc552eb1a0	f0a11ebc552eb1a0	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0004	deterministic_fuzz	large_uniform	large	generated	fffa5254bba288a526586f7c96e4198370d321b6ad7cde8c50d3c75c811cad03	7a208393a892a8456f9f9a8865d3d2cd582aa429c310cd1c5ca0db3a49f4256a	b2b30736b6b7dad452e7f692c3163fee7c41e85420b5af24335d9ea6232a375f	64	2047	complete	complete	byte8	51	51	51	1787	1787	1787	55	55	46	46	46	955	955	955	1	1	1	84c95e54779b1b24	84c95e54779b1b24	3eee625e5e1b094b	3eee625e5e1b094b	3eee625e5e1b094b	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0005	deterministic_fuzz	large_gc_low	large	generated	17e4e8919bfb1cf7d4e9c05b50f2c001615cd1d0abe82614fd4c5e385961489b	266ea6b337eb0dc4fef5c9f3e3404bc3b537895bdcb92e9c98a67915ab085306	608adce10b2251c7f5f46f86acb15186591340ae69580ea8457f1da0254df959	65	1025	complete	complete	byte8	32	32	32	240	240	240	46	46	28	28	28	692	692	692	1	1	1	729de787f9571705	729de787f9571705	703ed665b25dca3e	703ed665b25dca3e	703ed665b25dca3e	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0006	deterministic_fuzz	large_gc_high	large	generated	2f2214b5a75ba550cf5af4ab24e034db806088c90d9b11b6521e4d65584dd373	12db99ed31a22538c031bfd67b7e77958255fe85738d1f91d095ddfede0da93a	f16b1eb86b09dd43d72d312b62c465fc67bd997abbf667e6cf0f376c5457d729	127	1024	complete	complete	byte8	54	54	54	716	716	716	119	119	54	54	54	983	983	983	1	1	1	3f96dbe319b417af	3f96dbe319b417af	dfcff77a94063a85	dfcff77a94063a85	dfcff77a94063a85	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0007	deterministic_fuzz	large_repeat	large	generated	c28dd9d3234a9989fcaf9e2c9eaa7ac73dfa7e6d763cdf0be08492c4bb092261	506458e80da9cc26ed39a200acb69102485012a9189bca711d21005737f9a8a7	8ae9790a30d6f77d15f68266ff1344dfeb1082bfc440a3ac6aa0f883f6c1b47e	128	1023	complete	complete	byte8	59	59	59	37	37	37	119	119	47	47	47	841	841	841	1	1	1	0c906b54bcb1729f	0c906b54bcb1729f	fabb2c601d1e819c	fabb2c601d1e819c	fabb2c601d1e819c	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0008	deterministic_fuzz	large_uniform	large	generated	f023a2f258f3463a8eeaef7e614314ca69754b7a1ad6b28806b88d3009fc1915	bfbccfead6ca5059e4bf7a76a8c47c455f495ad417a344f6dcb3664b1b47ecc4	0d84f362616e1b84c8cf0be18198a07aefe70a3043b4336750044e6241d15bab	129	513	complete	complete	byte8	47	47	47	318	318	318	81	81	44	44	44	339	339	339	1	1	1	fe830260a6d9fd34	fe830260a6d9fd34	3be190685778d229	3be190685778d229	3be190685778d229	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0009	deterministic_fuzz	large_gc_low	large	generated	fd2b13e1070eb3f5aed48d9f89e0f2f0ab62ab79a6cf50d28671ea37f4cad358	f75a1c46a3b35618b1a4c7b1dd10e1306e6844aa0610363dc1c2004848819a16	4166bf59dc3efbe9862955854d453d88d3b1d9d909d53ce847aac377bc1020c1	253	512	complete	complete	byte8	30	30	30	295	295	295	33	33	27	27	27	97	97	97	1	1	1	b43516ef9c575633	b43516ef9c575633	e48c4beea13862af	e48c4beea13862af	e48c4beea13862af	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0010	deterministic_fuzz	large_gc_high	large	generated	2e5e0ad32069cecb714fbeda5fe02662341a293609febb443d4555ed292edcad	99943392f366e44146d8eccb7a00bda607a1b488a2a58c501b97b4c4e5cf7549	b2995561575e9cfed916bd16158ffe310222a7914a8032133c2bb9a5847f5939	254	511	complete	complete	byte8	80	80	80	424	424	424	107	107	74	74	74	94	94	94	1	1	1	6830be241f01af8d	6830be241f01af8d	e1d26c451f7c7efe	e1d26c451f7c7efe	e1d26c451f7c7efe	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0011	deterministic_fuzz	large_repeat	large	generated	54e3339f5c5bcbb9e17c6b3721238a50961aebe492c536740ada56f89d57a640	8ee3180a313cf7cf08102520dd61dbf1d41b4f06c4ee3e93dc32f596601eec31	e4adbf2824a57d18af904cae8e2ca4f289f86e916675f714ee88de6842a4fbd0	255	257	complete	complete	byte8	26	26	26	31	31	31	18	18	22	22	22	71	71	71	1	1	1	1ed98bc23438c102	1ed98bc23438c102	30a29bac89580f84	30a29bac89580f84	30a29bac89580f84	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0012	deterministic_fuzz	large_uniform	large	generated	242db99a3a539046a6dd287bc12a4ec6b176ff13929dde7912937646d75dfad4	ccf890657393029781cab50ead07772805d391b326443b6ea9bc7e66fd8f52f4	fa7f9b6a74691f7e5dd6e8be4a7b0107f5b1c16bb0ec9197c5602e25778bce74	256	256	complete	complete	byte8	43	43	43	54	54	54	39	39	41	41	41	78	78	78	1	1	1	b1da6e73b2b1d99d	b1da6e73b2b1d99d	23fb97d7054e019f	23fb97d7054e019f	23fb97d7054e019f	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0013	deterministic_fuzz	large_gc_low	large	generated	17704c0bad27c12432c077c74504b2b5e14649eefa3b7d5912e4830fb85328af	99963e55e99bf46b17aad6d42f3b5fcc60182ba336bb1c4bac417c0ade28459e	10a15a068949f4da72d1397e4fb4747cc9f6b93b9c36b95a9019898465c3a1b5	257	255	complete	complete	byte8	30	30	30	39	39	39	80	80	30	30	30	121	121	121	1	1	1	273387bbe60269f1	273387bbe60269f1	f9588673a73a30cc	f9588673a73a30cc	f9588673a73a30cc	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0014	deterministic_fuzz	large_gc_high	large	generated	067912b74a066c743efa65c8c7c3f9c7fc83a354d91ac7948a12dbf377b4ad1a	c4da7ba6f20d5e4554d5f95f65a321bd09c5807ab440c8eac3dfbd2feab8f0c9	34da44f1668bb87a3fb32f7621e499e5ad93aa6d0d5965beb0d6d28779a147f1	511	254	complete	complete	byte8	62	62	62	53	53	53	500	500	62	62	62	248	248	248	1	1	1	a7111877b7f976e8	a7111877b7f976e8	fc2cf4feff0b5d30	fc2cf4feff0b5d30	fc2cf4feff0b5d30	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0015	deterministic_fuzz	large_repeat	large	generated	e7b5fc9d31edb1cb0a13904983e043cd494e2525aa78f5ab8077d71f7d94f494	980d8b678895b916b1d87c660653a421c11f9356bf7fe396724bfd04dc24907a	39914820bff62246bfa74d9a3230b3613d49a78fcfd7cdd7eafa9163d822dfd2	512	253	complete	complete	byte8	41	41	41	179	179	179	95	95	31	31	31	125	125	125	1	1	1	402dcd94e7cc53ca	402dcd94e7cc53ca	3df084e9ebd6be85	3df084e9ebd6be85	3df084e9ebd6be85	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0016	deterministic_fuzz	large_uniform	large	generated	4180b1e863683927c44c8d6de46c018e709079fdf8290079158af3e22eb5e186	59806b5ca5c06e683a5925afb09dcd03b2ba6aca5bb6a1ede3c9b3d56e4d4f23	05064d84270a8c0c7f8d32926efa9605f68baa007709c3998383bf54f6504996	513	129	complete	complete	byte8	45	45	45	119	119	119	279	279	44	44	44	103	103	103	1	1	1	de5f1d4f5f6471ec	de5f1d4f5f6471ec	ad51670dc61a0883	ad51670dc61a0883	ad51670dc61a0883	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0017	deterministic_fuzz	large_gc_low	large	generated	187ccb63c460d8c0b3442a50c91d83a78e6d1f4e13fe1b7a723a165e2820868b	0cd277e0d312dfec9dac8f56234c216e8a15d52f8ccc17d7db59be23b3cf493d	9ef015ca74c21093c1ab3b0c8da86a9da2fa923c0f5c48de9daf0d1b0cbf6951	1023	128	complete	complete	byte8	48	48	48	69	69	69	35	35	32	32	32	95	95	95	1	1	1	ad4ec8e603192e9d	ad4ec8e603192e9d	b61c2f9283db956b	b61c2f9283db956b	b61c2f9283db956b	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0018	deterministic_fuzz	large_gc_high	large	generated	1b1837926a087277f3c1e47434051055cbcc26beabdea3596650b863a4a715fc	70e34a7994d0702d8ad0acb88bb85afb29557959ac8b83c9cfe32d0dd4d5d3ef	2d146dec263035adcf16380a98eb3150277e178190821770b10a4e429486cc5b	1024	127	complete	complete	byte8	26	26	26	9	9	9	394	394	26	26	26	30	30	30	1	1	1	ca08646ee562ddfb	ca08646ee562ddfb	168a77e3d206be50	168a77e3d206be50	168a77e3d206be50	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0019	deterministic_fuzz	large_repeat	large	generated	466fd88ca52595b5e61af66b939d9cfe2d03e5e091fe0f2eb80ddec942c1629b	95558e8a3dce86b9e6bf1b0eeba6371d81ae9de7fe552a27403932e88ff2595b	32701c6ce78489ee70597d2d61e2120c685b377380d255e03495858fe29ac340	1025	65	complete	complete	byte8	35	35	35	61	61	61	617	617	19	19	19	24	24	24	1	1	1	89f704890e7b1d04	89f704890e7b1d04	9906e7b8f60a08c0	9906e7b8f60a08c0	9906e7b8f60a08c0	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0020	deterministic_fuzz	large_uniform	large	generated	5e5c6cf5d6bde9340d1c762da4fdfc082136a963032b1735ce068004776cc82d	5a7fd67fed2477f93f372eb29c1f6e885501c998e7accb7e7bb5a4f57a0c2c33	4a879a342f0576fcc18b9044648ef768afc0c7acc687f4c4db078a907ee1da41	2047	64	complete	complete	byte8	51	51	51	43	43	43	558	558	50	50	50	24	24	24	1	1	1	71f0139ad4d44457	71f0139ad4d44457	f9e9a229707b9054	f9e9a229707b9054	f9e9a229707b9054	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0021	deterministic_fuzz	large_gc_low	large	generated	736b3382f39c99480bf584d787c731f8ff6dd56c8a296fa29918ee1d720b0dd5	536175a0567e1c7f08497e4fcc0d6b424395319f0c4d2cbbcf3c826115e53cf9	5941ac418f8787506ecdfbb033f574f3a66144b85b9cd97b5738bcbdd152f863	2048	63	complete	complete	byte8	38	38	38	42	42	42	1062	1062	27	27	27	22	22	22	1	1	1	a75e35e8172f1f9f	a75e35e8172f1f9f	c91181039fed22d9	c91181039fed22d9	c91181039fed22d9	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0022	deterministic_fuzz	large_gc_high	large	generated	cd3e0a4b359326fe986820032b22b24f52d76e1c0a7ffbb11f08d197144cfb81	fe266d66a33822af39a9ba527b4d44876354c7c93e8500cdf62eea05645d5800	82e6106531d352e06de38a30f8ba0ff10e7eb01ab89256440603843adca134d9	2049	33	complete	complete	byte8	58	58	58	31	31	31	1603	1603	44	44	44	15	15	15	1	1	1	ec52093769347d95	ec52093769347d95	69cb944f5740a161	69cb944f5740a161	69cb944f5740a161	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0023	deterministic_fuzz	large_repeat	large	generated	2e77cccba5ffc102fbf6d00f275a45b0cf16803411f0fdd3409fec2914185b98	694469be89a766e13681b16aa11c1321bc1734f120f160e4c85f73d16481c3a8	eb6d6d057420c79a33b73f16f609c724218b3da91c6ddf2d456af842b0b0feed	2811	32	complete	complete	byte8	45	45	45	31	31	31	2339	2339	38	38	38	15	15	15	1	1	1	5e48f2ff1455f5a7	5e48f2ff1455f5a7	77d3ec0174d0250d	77d3ec0174d0250d	77d3ec0174d0250d	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0024	deterministic_fuzz	large_uniform	large	generated	635cddc9c6b617e1d36c8948db2c57919f1709b46cfa23137d7cdb2ffaf9249c	ca93d00edfe807011886d996027970f61051bd1e5dfd0252ba7903d93ea7869b	cd7e61054ab36df5e082b228bbab21ac38f4d4788c11535443aded45081eec49	2812	31	complete	complete	byte8	47	47	47	22	22	22	2727	2727	26	26	26	6	6	6	1	1	1	2a06b86d17b7cf70	2a06b86d17b7cf70	8d35ce76621cf4c2	8d35ce76621cf4c2	8d35ce76621cf4c2	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0025	deterministic_fuzz	large_gc_low	large	generated	ee5d6950571d9ab6b1364f36c10fc1557fafe41de005061106ce1874d00c6fb5	a37a7f283714af5a76e20514a3d53363c2f0e1871a407311cc9879ccb46f99c9	0ee8bc5ecaa1034e33e9df4986d9d346af1a3a9b7a19e40cebe94aa374bf12d5	1264	556	complete	complete	byte8	37	37	37	404	404	404	1025	1025	35	35	35	91	91	91	1	1	1	e5f4676a6b088418	e5f4676a6b088418	c626f44c8c983e59	c626f44c8c983e59	c626f44c8c983e59	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0026	deterministic_fuzz	large_gc_high	large	generated	79013670dc5882e965b019863ad5a4837e892f0c1b4d3545f0ef109002620300	bab901931cb4433897f8b9bfc8b76c199c97b8fe798442fcddc631090f9734a8	badf306444a60c7d853e07079897fa3774df41fbc5ee6ee0e147c7868e6cde8e	661	2578	complete	complete	byte8	53	53	53	428	428	428	239	239	49	49	49	1963	1963	1963	1	1	1	3a71ffc62c9a07aa	3a71ffc62c9a07aa	b28f56c5bf9ddddc	b28f56c5bf9ddddc	b28f56c5bf9ddddc	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0027	deterministic_fuzz	large_repeat	large	generated	822183d279f4e763e9be9d8c76d96743ced52426fcdca354d646423a0ced3c77	c790b60d3ba8dcc8897e6938c5b98d3769ffb0a5ae96c3e9da80c1d3c057ec4a	c1e53a9479641e6e35c8dde6055f12da953f175c595a548f1eadfe7f23cd76a5	977	1668	complete	complete	byte8	48	48	48	1157	1157	1157	375	375	43	43	43	997	997	997	1	1	1	06342620b79cfc73	06342620b79cfc73	bf1e80411d8a6c24	bf1e80411d8a6c24	bf1e80411d8a6c24	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0028	deterministic_fuzz	large_uniform	large	generated	8fe0322806917a005f73684e9ecb5e942e4768e1865121ea0328bb92927966ff	7eaaf1a8bbec8cff1b08fa42772746beff406409f5954c499cab12ec66bdf3a3	ade1f2f81688bef241a0eb21fb2d32d0aed5ff64c51165b745d1f67476b442d4	2452	381	complete	complete	byte8	58	58	58	185	185	185	611	611	58	58	58	330	330	330	1	1	1	15314254fce8e55b	15314254fce8e55b	8d6178429e11beef	8d6178429e11beef	8d6178429e11beef	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0029	deterministic_fuzz	large_gc_low	large	generated	004f3e9c1b8133c29802d72c9b6f7431a16479cf2f70577a58700db41afa8607	a198bbb15fe6e259970af522f5b64d35e7442d83a15e20dc81f487ba63da6f3b	9bfa631902ba2dbe5157bb2628550db96e0f4894c5b780dbc3a76680cf7c29da	383	2505	complete	complete	byte8	36	36	36	1199	1199	1199	245	245	31	31	31	135	135	135	1	1	1	7867a02359dd6b9c	7867a02359dd6b9c	8a33a0d3331bb8f8	8a33a0d3331bb8f8	8a33a0d3331bb8f8	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0030	deterministic_fuzz	large_gc_high	large	generated	2df81d4b06209f77bd8075467251ca2ae1a57d94e24700bfe5021d207899786c	246f7d600feab0899544bce038f1c590c357dbe4cd7005129c1b39647fa57017	8bbb1fc6f3225c86dc9b9ecbca78b6418183dac5bdf3c748d0ab2ad3827c6ea3	2587	977	complete	complete	byte8	103	103	103	420	420	420	1042	1042	101	101	101	789	789	789	1	1	1	f01f79f65bd4b3f2	f01f79f65bd4b3f2	94bdfef688063f15	94bdfef688063f15	94bdfef688063f15	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0031	deterministic_fuzz	large_repeat	large	generated	0a919ad23a9774a95618f3c9f5a8de067c44a9d60a942fa8b4bb877bf647b0a9	dabac84f5d85816a9b63b994872dec84a7d713ce13a9411bf7f2883b2cc300a7	cae84250b1ea072b83faa96568a7110f0b853dd19705d3844f508289c3ec5e96	2319	1967	complete	complete	byte8	62	62	62	606	606	606	81	81	60	60	60	1205	1205	1205	1	1	1	fb3d9df5fb0de16f	fb3d9df5fb0de16f	d9a0a1ce9a41df4c	d9a0a1ce9a41df4c	d9a0a1ce9a41df4c	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0032	deterministic_fuzz	large_uniform	large	generated	a7342300c5d82c1af64f17d5f64be083e669baec10f39e387ebd7a34bab9dc7d	90e47c460b15d59c22488c246f3d34071beeb940934cf868aa4d81a20868831f	455bcf0aa0239a88ee2427038c89886c89a5f9411950d6f80d1b7f2c63247f5b	2514	788	complete	complete	byte8	71	71	71	436	436	436	1113	1113	66	66	66	465	465	465	1	1	1	271a2feaa3f52320	271a2feaa3f52320	0769e26b4153df9b	0769e26b4153df9b	0769e26b4153df9b	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0033	deterministic_fuzz	large_gc_low	large	generated	c1a0b98b88ee89cccb284f296e78feb958574b03cd8ee17ed25cae3a4b254d2a	b7c5050e4227f63b021882f046b29c556c2934a6d4c0f9a87c9cc7ecae4909b1	bc53dd93b96133fe1373dcbc27a1c384737925919af8c3e9c08d03ac60b1f96f	1505	1821	complete	complete	byte8	45	45	45	1230	1230	1230	859	859	40	40	40	952	952	952	1	1	1	da8e74d4d4df6ef5	da8e74d4d4df6ef5	7ff46404b0222ee6	7ff46404b0222ee6	7ff46404b0222ee6	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0034	deterministic_fuzz	large_gc_high	large	generated	b5e025b39b15604f290c3ad31b92a1797d6d7a5111783da7069d659115b10466	b5189ce1cc8607662bf1df1246031186f0d76b0538d1078ce957619c9a125480	6bc0cc43e8be5894298c6dcff192f5184d2fea633fbe51b1ed1a7053bc89ba61	430	1812	complete	complete	byte8	31	31	31	134	134	134	421	421	31	31	31	284	284	284	1	1	1	3da317cace07a661	3da317cace07a661	70ece0cdad38ea8d	70ece0cdad38ea8d	70ece0cdad38ea8d	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0035	deterministic_fuzz	large_repeat	large	generated	c0c4c9fdb26dba53707e8b63ae352d06b1d44205f7cfcba26b245f64310d108d	e2a0b44d0f4e40e03bace95a39b2d59112c174c972ab3825a9d96ebe7f9414b0	c8a2bf0d9c23dd91aaf8de7758b0b703387f5a99593b5723e4765ad14c292ddb	387	2334	complete	complete	byte8	66	66	66	1057	1057	1057	50	50	54	54	54	974	974	974	1	1	1	86c25007a18a07bd	86c25007a18a07bd	52332e9b3c04d84a	52332e9b3c04d84a	52332e9b3c04d84a	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0036	deterministic_fuzz	large_uniform	large	generated	00a52567898cd5dbaa0329bad3bfc2a033dbb39ae893f5b9ceb8742838f985bd	56bfcf0df1fa4134df43f01ff5ab22d754caa9b3595e1eaa329abed209aba1d7	48392761a43c4981720dc8a91902be6de41c7c60e1bc162a15b7a04f988793d6	2668	301	complete	complete	byte8	81	81	81	153	153	153	1164	1164	71	71	71	173	173	173	1	1	1	2389f62f6505a4e8	2389f62f6505a4e8	d215291ac6b8fed0	d215291ac6b8fed0	d215291ac6b8fed0	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0037	deterministic_fuzz	large_gc_low	large	generated	a2bb4eb04fc7a43b3028404d3241d6bacaba0d703b01e4ecde2cc21ade9f4ac1	8438d95589d8fa475a543fb1c772a7a531ce8bc636dfa4d2320739d1aa0085ea	15879bc11d90b74e551b4df07fadc57aa2dbb3156d6f6445e2d82355ec0149bf	180	1763	complete	complete	byte8	35	35	35	1280	1280	1280	119	119	32	32	32	157	157	157	1	1	1	28de46687bce3e34	28de46687bce3e34	9604a95b45c36a4c	9604a95b45c36a4c	9604a95b45c36a4c	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0038	deterministic_fuzz	large_gc_high	large	generated	cf3c63363f4a382bd8daaffbbab109ed1ad854e179b587bacab0c5ee7fc8c670	557851f249299060684863c58c3b79e488bfc6479fe487b63d5ca17245baaba6	207a0e917cb480f6854e6302fc12f76297aff46fabd57e2ccd1eb748b616956b	609	761	complete	complete	byte8	30	30	30	205	205	205	213	213	30	30	30	375	375	375	1	1	1	422a099698aa2f53	422a099698aa2f53	377fd79d94413c66	377fd79d94413c66	377fd79d94413c66	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0039	deterministic_fuzz	large_repeat	large	generated	86f7e81c3886e0c2b68d2616e882bc3cab45f73183f3dfdeb6b77942a30e3c18	0f59f259cb85ff11279124e0e66ff26e578e3fec1f2440783e9b9822f7bdc7de	84e83ffb7405f18079375ae41afd03bbaee1cbc248c7a086f6c0807a8c9f1fe1	1140	2028	complete	complete	byte8	66	66	66	1411	1411	1411	915	915	64	64	64	1443	1443	1443	1	1	1	8b217aebe4009333	8b217aebe4009333	e84d7fcf52874352	e84d7fcf52874352	e84d7fcf52874352	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0040	deterministic_fuzz	large_uniform	large	generated	7bc155a04783ca1ae8fabc7e2322b3d0ba9e98d8d190d4489311b633094b5bf9	6fc55a92b1cda75eb089f87960acebfc53b3a68c5673f6cdd85c7d8eebcd6b1a	9002830a09d5ebda96472388238e38028e5580c15e8eb1a1f0c312c57a4baf2b	2477	2223	complete	complete	byte8	85	85	85	1470	1470	1470	1152	1152	79	79	79	1489	1489	1489	1	1	1	563f52540254c900	563f52540254c900	dd33bb726c5bc7b7	dd33bb726c5bc7b7	dd33bb726c5bc7b7	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0041	deterministic_fuzz	large_gc_low	large	generated	0f323109395f8a507bdbda00eec71ba11eda955875607666639edd72916602fc	14248696dd372deeca0f769a1826d2bd95e122b24be5cde2cf5b4a05a05d38c3	1ce3c7a102594f9a7ddc298ed071a28d4f35bada719542eed4ab2b0c486d9489	1790	999	complete	complete	byte8	43	43	43	294	294	294	740	740	42	42	42	115	115	115	1	1	1	d26cba68d9de2c23	d26cba68d9de2c23	5102b3f10fe212ef	5102b3f10fe212ef	5102b3f10fe212ef	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0042	deterministic_fuzz	large_gc_high	large	generated	b36dcce8cbf1d03ce319976f92ebea38b999f46943c2c3113bacd54df8038b6d	a4df197ed9f6810c23ded4b1afc64abced62e7d4bd59bd6f14c5c9ead84a9bcb	5b5a01c7d67fe13d4bcce0f90de55447c1d9018e151ef227d17386d346ee0cfc	1182	1053	complete	complete	byte8	50	50	50	428	428	428	1053	1053	50	50	50	878	878	878	1	1	1	13f626dca268c331	13f626dca268c331	dff5c8da692f098b	dff5c8da692f098b	dff5c8da692f098b	0	0	L3_exact
p6-primary-large	primary	0	0	fuzz-large-0043	deterministic_fuzz	large_repeat	large	generated	8687c08cb33575ed47bb7effa23b664c28670450abdfe344af51c6bea2e1a943	1562e66b2a37b7dc0aa1cca68c3885338783732fa410a1586875209e6f6f412c	f0023da7b9e8baf6dcb971b6fba8a766e92b4268fb074a11aef507f4fad1d0d1	2153	864	complete	complete	byte8	40	40	40	101	101	101	1777	1777	39	39	39	163	163	163	1	1	1	831cacd3f056a0e0	831cacd3f056a0e0	60e9cdf24150806c	60e9cdf24150806c	60e9cdf24150806c	0	0	L3_exact
