replicate	E1	E2	E3	E4
4908	-3.0449485913669472e-05	0	0.0099844847973002138	-0.011757852617068847
4909	0	0	0.01324558751673221	0.25658677075406022
4910	0	0	0.020461773872680663	0.21916205977643827
4911	0	0	0.026546817673081001	0.18784727114267777
4912	-2.6639892550095468e-05	0	0.026170997220433801	0.30338691053633593
4913	0	0	0.024431119815787081	0.31231851444427672
4914	-2.5343802164812247e-05	0	0.033902701492204236	0.42224791204141071
4915	-0.00028767859859550328	0	0.027159075564933598	0.32059101508022297
4916	-8.2729542129278413e-05	0	0.023468225583741491	0.2239092864502191
4917	-9.018727836138663e-05	0	0.018510829607463791	0.15876799351539134
4918	-6.8880029574197588e-05	0	0.018883732285817079	-0.094425914590670026
4919	-4.5302324394524976e-05	0	0.023305348498157141	0.3242004170829268
4920	-3.7175862315991238e-05	0	0.02879420963770616	0.31934813678166707
4921	-0.00013439339576796773	0	0.023450468587700481	0.35302560545897488
4922	-0.00016545467102652145	0	0.024186213300175671	0.29761150783458151
4923	0	0	0.013070549434661249	0.24679167350703857
4924	-4.5497196144100861e-05	0	0.021391271562170362	0.087740198117231494
4925	-0.00013014158119916129	0	0.024462774176564124	0.030138152631426007
4926	-6.7746716749544913e-05	0	0.030245834646191967	0.23222376102760264
4927	-5.4186043129794691e-05	0	0.028646054322963264	0.086919742765876551
4928	-2.694715616690102e-05	0	0.02214335892917503	0.24437365236875438
4929	0	0	0.011893004862812345	0.3085616996760564
4930	0	0	0.019413783603348219	0.14475581667360068
4931	-9.9013033613981612e-07	0	0.012908548141775769	0.28716693638852131
4932	0	0	0.018777955714078018	0.2226404826532081
4933	0	0	0.027604595463811353	0.24075124888024457
4934	0	0	0.015297407391839591	0.11991965823542125
4935	0	0	0.024446483405642764	0.19642487776204298
4936	-0.00011186426378240188	0	0.023849183701733896	0.17192393687480867
4937	0	0	0.020808887723935778	0.25423009441231176
4938	-1.7753101601242215e-05	0	0.016780085399966758	0.22946766078568923
4939	-4.6175115486574159e-05	0	0.021874688590130979	0.32691451444157649
4940	-1.3872868940478789e-05	0	0.02581899064005367	0.26990431197272818
4941	0	0	0.0096224779387960487	0.071835005670504409
4942	-4.3025702557597523e-05	0	0.023231862886046228	0.16530812542878101
4943	-0.00010485441782392968	0	0.024028309754397143	0.15381389996320391
4944	0	0	0.009412135092971197	0.28689847188083067
4945	0	0	0.0096875420849036643	0.0019340616749620287
4946	-8.2668625113924141e-05	0	0.023847738724073003	0.21833795929286773
4947	-0.0001444406385442437	0	0.019704134229284083	-0.02219450712980952
4948	-0.00014363308809752783	0	0.016914115258509534	0.068649120644640765
4949	-4.9255949710647061e-05	0	0.018525150436220005	0.18206263594616368
4950	-0.00027068317299758227	0	0.023985775148354462	0.18488257159788096
4951	-0.00012466411340949501	0	0.024936054991411695	0.27167096967287774
4952	-0.00012162296521268102	0	0.014987063188971608	0.20578863212001508
4953	-7.7951141976073665e-05	0	0.03016827113456726	0.3765657309550251
4954	-1.6214902967975898e-05	0	0.01486485665721402	0.19317912056541003
4955	0	0	0.0045042181769482216	-0.25120126370586854
4956	-0.0001035601215483073	0	0.035978098225631736	0.37580087971450488
4957	-1.4986687572915436e-05	0	0.026822371078910744	0.31025709231254101
4958	-3.1304858353786713e-05	0	0.014805054793328731	0.1476160126998769
4959	-4.1394547693307526e-05	0	0.025635645365098624	0.29845325421741487
4960	-6.9435952713725607e-05	0	0.012196518504251483	-0.076854586367163802
4961	-6.7231431241698838e-05	0	0.023883911023313061	0.093021265864798405
4962	-6.2422099856401786e-05	0	0.018777972468799399	0.0051982870987528516
4963	-8.5251116536438906e-05	0	0.020096338161532473	-0.029930074266725337
4964	-2.1274120647596372e-05	0	0.014251050258010925	0.15989390555884836
4965	-7.0360220290571765e-05	0	0.029367369483449833	0.3347458891575662
4966	-9.0053748728385891e-05	0	0.019083877675747062	0.22502784379092655
4967	0	0	0.016464142536637548	0.25262227183397917
4968	0	0	0.01687823199488183	0.16888283499704571
4969	0	0	0.0028697092613766684	-0.14973824286288465
4970	0	0	0.019780883521590298	0.29491191526786009
4971	-5.363416063608462e-07	0	0.017023995466429073	0.13421697372476588
4972	-6.5798620955748174e-05	0	0.026134734288798599	0.32483654490777553
4973	-0.00012900008553588528	0	0.028216506792007483	0.25473575743184235
4974	-6.9324754480104561e-05	0	0.02866464747362537	0.32609058069056884
4975	0	0	0.025804911032070704	0.19720553795381016
4976	0	0	0.017131457247231096	0.37755968239892057
4977	0	0	0.018076121890506027	0.15576087583996659
4978	0	0	0.026635447760836529	0.31014436015146163
4979	-3.27456524852443e-05	0	0.017019772322476645	0.27154604563102752
4980	-8.6687876880481291e-05	0	0.020883876966759571	0.1165911265130261
4981	0	0	0.014923514089884293	0.21155142399064525
4982	0	0	0.022507314475381339	0.35185226036712003
4983	-1.8354155306410379e-05	0	0.014292656793349276	0.096656784655454464
4984	0	0	0.015523813005532716	0.18419785053114182
4985	-4.9900263935032108e-05	0	0.016382145305538484	0.15634862030655589
4986	0	0	0.017491210042566145	0.36279582804446797
4987	0	0	0.029787986965891956	0.15567144115034867
4988	-9.6715732383112488e-05	0	0.025917570676092259	0.29901534050258149
4989	-0.00010397142298510521	0	0.02967240001783078	0.3492926432723254
4990	0	0	0.016024259634683284	0.0061567932869602601
4991	-0.00014232227638334981	0	0.018566906552964994	0.085732940076090919
4992	-4.0852095609847372e-05	0	0.026824900144767249	0.25971943214378673
4993	-2.0365673288325058e-05	0	0.02401143840157622	0.2870060976575618
4994	-3.3598377657440001e-05	0	0.023034134810076275	0.26852323147758156
4995	-7.7571065703635478e-05	0	0.028426467187587214	0.34828440793941151
4996	0	0	0.014978404330541591	0.10582550054969486
4997	-0.00036487677786014027	0	0.03645593879768138	0.18796606745081335
4998	0	0	0.021108024404303673	0.037989241085593782
4999	0	0	0.013854027448988634	0.27943147909182536
5000	0	0	0.019421066873314081	0.45839219070867038
5001	0	0	0.025147276499377157	0.25773040668638575
5002	-2.552165073972379e-05	0	0.020134242678041113	0.22074373935981209
5003	0	0	0.015312598011927617	0.31133567279543384
5004	-8.3503697577669284e-05	0	0.025412517031160264	0.33017525225923955
5005	-4.9081040958409705e-05	0	0.018716816417688791	0.15118263118766045
5006	-9.6169560963998974e-05	0	0.0058110210870805003	-0.0061415313237333513
5007	0	0	0.010811906572808404	0.24029757121825807
5008	0	0	0.023794463807422304	0.1802022241559221
5009	-5.0063835085767394e-05	0	0.014033237059345611	0.15450534306482216
5010	0	0	0.01921713216807152	0.1880354116061127
5011	-3.9919879099203916e-05	0	0.023900498608108063	0.18043324086448345
5012	-0.00010395742370147842	0	0.016845349649793569	0.056065163675964078
5013	-9.9472277341600138e-05	0	0.021250046359555901	0.27687960243570475
5014	-4.615663422647964e-05	0	0.025488000428984182	0.33459043314868941
5015	0	0	0.030983407309369142	0.47170916875040553
5016	-0.00014382453996122647	0	0.024828395368220398	0.18276292040410858
5017	-7.1337643757413138e-05	0	0.008337594763904688	0.16245706946504151
5018	-2.1577798310479235e-05	0	0.02150655120147597	0.14676840751616468
5019	-0.00010913481863319418	0	0.022016807175079041	0.24409803203893093
5020	-0.00017732722526029866	0	0.013414789800000566	0.068613528976532528
5021	0	0	0.01069859805627448	0.052634053264377534
5022	0	0	0.021970701716770496	0.022883578732746202
5023	-5.8364270557398343e-05	0	0.024979806651288999	0.4396699086395518
5024	-0.00013954208832055447	0	0.029367081186051063	0.32340509428955444
5025	-5.8657330950717681e-05	0	0.03027286875784399	0.15156795582820551
5026	-0.00014800510013608935	0	0.031856763067905525	0.39733489058640259
5027	0	0	0.03457674322466598	0.38468252536816105
5028	-4.0028735146438452e-05	0	0.015151336844173632	0.28359973746694112
5029	-0.00011361045610158715	0	0.026835767101509922	0.24639797962080445
5030	-0.00011989446734010367	0	0.025760315424580703	0.10304647661768962
5031	0	0	0.015630426634578504	0.17842837521582072
5032	0	0	0.019602963879606961	0.1810893329909338
5033	-0.00018837330687770381	0	0.031885282312633087	0.13826873635830975
5034	-3.4910707620161573e-05	0	0.030849944427136143	0.27018710251267908
5035	0	0	0.028027265422217985	0.30558734201154181
5036	0	0	0.014008849564156194	0.16489199835906426
5037	-1.6244866967390913e-05	0	0.015734889329220448	0.25062135192843771
5038	0	0	0.0092553627373071629	0.04771857163154912
5039	-0.00015021602321412252	0	0.014605998892151081	-0.037401136904745558
5040	0	0	0.0060258247010794019	0.17814877482367292
5041	-2.3757148311503994e-05	0	0.021056740139979754	0.27356073734483016
5042	-2.5669466333771983e-05	0	0.023273918147994239	0.46527430088764377
5043	-7.0645038390826362e-07	0	0.02667336716731835	0.30804488350260184
5044	-2.435186331289918e-05	0	0.018978502412069161	0.033525135312424736
5045	-8.0592630749404262e-05	0	0.030535522804962134	0.31724091342000804
5046	0	0	0.021982362750064939	0.13388502106149089
5047	-4.4340569538831033e-05	0	0.012677512500573704	0.044024886801720897
5048	-3.5842433525035132e-05	0	0.013628789927624618	0.10822609366609606
5049	0	0	0.018988970883078229	0.1665540848441763
5050	-4.3936942662747833e-07	0	0.027047343202639872	0.18323515662477458
5051	0	0	0.011229800815689309	0.12567486237678072
5052	-0.00010124575930099411	0	0.027899595938415532	0.039068266407399861
5053	-0.00017900383201281954	0	0.039000795587652737	0.42224060108716266
5054	-0.00012345246818721846	0	0.021006312640702216	0.25084453236033816
5055	-9.2389981442514429e-05	0	0.029849996653015187	0.29110514830331607
5056	-2.2063781782832859e-05	0	0.027995779086540152	0.06076478132639844
5057	0	0	0.012967689337719518	0.20463898800568212
5058	-6.1577558601461077e-05	0	0.024492680823111221	0.18979889185901869
5059	-0.0002002231985299585	0	0.032911948779898101	0.25188601315350273
5060	0	0	0.020209467985085237	0.22381847500668312
5061	-7.7935417324503925e-05	0	0.029281358609883477	0.43426295927764358
5062	-3.6590639104866482e-05	0	0.023579556505261029	0.10434096636222016
5063	-1.8273002287499952e-05	0	0.020788090106095461	0.21714916961562478
5064	-4.9534059339317873e-05	0	0.018365931428937603	0.18744806941333478
5065	0	0	0.025371185043320404	0.24926356872243094
5066	0	0	0.016001617848182999	0.2551067126634245
5067	0	0	0.026647682159713616	0.34303800723471334
5068	-0.00010481930288139263	0	0.018746575478857431	0.18501627870466292
5069	-0.00017464731446396043	0	0.028122007774014433	0.29302649225822569
5070	-3.5580677790658656e-05	0	0.025718368855072931	0.20367380245337002
5071	0	0	0.020349119063727779	0.19058683074263322
5072	-0.00013222866205765959	0	0.018162537172128838	0.11808628784730094
5073	0	0	0.0085575980308728542	0.083408635293945627
5074	-7.3264208581816365e-05	0	0.018659118731884711	0.097633423421939952
5075	-8.6402739485097468e-05	0	0.01905338381874342	0.22938429712662251
5076	0	0	0.015839647217678835	0.06261701823339863
5077	-2.9864237771037862e-05	0	0.033353677360731346	0.30579408784339812
5078	-4.9878497785799111e-05	0	0.015296771547701187	0.15654390526805068
5079	0	0	0.013727401434009006	-0.067497769039118805
5080	-6.9379518021642212e-05	0	0.013875055942465585	-0.13087193071359801
5081	-7.6438227248915028e-05	0	0.019335605478584698	0.11811720680553739
5082	-5.0707468483895958e-05	0	0.027514947020395274	0.22521287110359639
5083	-0.00014722429224322821	0	0.027380508546234521	0.05921712081076045
5084	-2.2657558033317705e-05	0	0.027712524353339062	0.37185766958810218
5085	0	0	0.015085428291428357	0.099730395465296218
5086	-8.043415418954592e-05	0	0.021617603258044519	0.3152886412117431
5087	-6.9032807468816243e-05	0	0.031927566468045385	0.19551843399613161
5088	-2.638411681349373e-05	0	0.022059110501063049	0.047420859609593413
5089	0	0	0.026668154853920871	0.28447460883900827
5090	-1.7296588454812634e-05	0	0.016855513423697857	0.21083903555509206
5091	-0.00011854558139448023	0	0.017821697186108782	0.17852504461171495
5092	-0.00014418215010897906	0	0.031369188600834555	0.25607555002234972
5093	-5.2678879744638696e-05	0	0.036970932881497345	0.31702208540282739
5094	-4.1164221367656628e-05	0	0.019750129841126212	0.29332345970606055
5095	-0.00013283707919303778	0	0.023844247427489026	0.25290678688503648
5096	0	0	0.018721459223496731	0.22579368173660175
5097	-2.9966375240370047e-05	0	0.024470543890021731	0.31759784484877474
5098	0	0	0.022292772048434526	0.20540631840406914
5099	0	0	0.016608743676816244	0.1641355651714933
5100	-3.7432562428874053e-05	0	0.032810956553672818	0.33687269984817725
5101	-6.2316730054778896e-05	0	0.028563798890214674	0.18132126642154439
5102	-0.00013845943296514896	0	0.030166686434579704	0.36043532334309258
5103	-2.7622775656216401e-05	0	0.026449621603595895	0.21089001008141003
5104	-4.1733441775576585e-05	0	0.016106482102264872	0.30590770933436762
5105	0	0	0.020338024496297243	0.15919354856279963
5106	-0.0001051195424350726	0	0.024127325139916216	0.27749736677962378
5107	-3.284090045366783e-05	0	0.016730790882574197	0.21662963934996021
5108	-4.9517899760104232e-05	0	0.033751018135548601	0.29042303898709698
5109	-5.4139978643208407e-05	0	0.019852188913578782	0.16852002657174139
5110	0	0	0.021963599335979148	0.28664832719837902
5111	0	0	0.02400658607095487	0.092551909294104381
5112	-6.0805106295613863e-05	0	0.012048704213604846	0.083105311026901024
5113	0	0	0.015481384520307701	0.17077812776413315
5114	-0.00011041324257289875	0	0.019481245308787691	0.23727094957083525
5115	-5.4789021740470067e-05	0	0.017883365857389959	0.18290954886467553
5116	0	0	0.020015270172062179	0.058037040533979845
5117	0	0	0.020035990587618964	0.46296194318177103
5118	-3.8719636719375392e-05	0	0.028777580833589788	0.23327149406081854
5119	-0.0001168287427196768	0	0.029951507126113785	0.30322919738875848
5120	-3.2734757094832202e-05	0	0.018016123809033634	0.11522315245224166
5121	-1.3466060192945939e-05	0	0.033297948715400559	0.16607315786696225
5122	-9.7769696074884166e-05	0	0.01547359649463668	0.21466595850362458
5123	0	0	0.017855974088753609	0.28649774595670285
5124	-4.565282760546352e-05	0	0.027635539259559423	0.28429893429061609
5125	-0.00015509958095066278	0	0.023743351916509763	0.28802992208101597
5126	0	0	0.027360940720059373	0.2821252636948921
5127	0	0	0.021188367388032626	0.2988533539301228
5128	-4.2869336463341454e-05	0	0.021115009941068325	0.26418467261159911
5129	-0.00011610514890548762	0	0.025057429084282455	0.25198130451546541
5130	-9.8546680908939693e-05	0	0.035077618442257062	0.3328287551436061
5131	0	0	0.01967689209029989	0.28627250012499006
5132	0	0	0.02888752385508675	0.4365562242762408
5133	-0.00016888820903600553	0	0.023102319865713386	0.13021562341271808
5134	-2.5017043591168965e-05	0	0.019498177554331891	0.18543724576863546
5135	-0.00020418299405618455	0	0.01960902685136532	0.076851424853545375
5136	0	0	0.025955561745184187	0.11545664434752982
5137	0	0	0.0061846416163253036	0.040457799534229247
5138	0	0	0.027818125088336955	0.38631813280022109
5139	0	0	0.014223137879998715	-0.16996721165671594
5140	-9.8927697436135284e-07	0	0.012642326341257235	0.015302224581993684
5141	0	0	0.0057272925177698194	0.23130378311185851
5142	-4.6609015545628905e-05	0	0.022522019530910681	0.22985572770977977
5143	0	0	0.008579659636116713	0.22517239230044508
5144	-2.2153004242564388e-05	0	0.0070504734206175649	0.018492654909800156
5145	-4.8829247678666696e-05	0	0.021435758598201102	0.26749335653687889
5146	-5.4773694551318862e-05	0	0.017124957192825405	0.21978467536474797
5147	0	0	0.01629366314026396	0.29978420939205219
5148	0	0	0.010854582254941691	0.08497889192517423
5149	-5.9488706509119861e-05	0	0.017908533518964778	0.051212688423896625
5150	0	0	0.013392414187452318	0.10077974329400038
5151	-6.7240118842443183e-05	0	0.037455458811417805	0.41059602479551971
5152	0	0	0.015597979995245179	0.14638047354142167
5153	-0.00018134538479993578	0	0.029843519746846243	0.31023358975249121
5154	-7.054411582920195e-05	0	0.024412248316483174	0.19981012119280547
5155	0	0	0.014869037420226609	0.23498069788401593
5156	0	0	0.034068389046342087	0.46426148302822617
5157	-6.3191376149340786e-05	0	0.016311534598470068	0.10292831374022818
5158	-2.4192492321645221e-05	0	0.023500631119587882	0.19374047094144017
5159	0	0	0.021353903653596833	0.12227401607582315
5160	0	0	0.012817789380748915	0.18458379145227305
5161	-0.00011002065502936364	0	0.030485836441359514	0.422540518158114
5162	0	0	0.024973294563692856	0.28996443863515664
5163	0	0	0.015161353225856225	0.1873816131907596
5164	-0.00010408645464954903	0	0.034278288848394858	0.36556956480175612
5165	-0.00017528319181709385	0	0.024529697553451885	-0.03627804002780765
5166	0	0	0.012202198456234711	0.24173447645039259
5167	-7.6311496250147659e-05	0	0.011659277133924067	0.13983343562235589
5168	-3.492598416147685e-05	0	0.021732481905998656	0.18630018245134472
5169	-0.00011081881023570218	0	0.02611069116246505	0.31825580718490354
5170	-4.208089426288586e-05	0	0.024269797622600273	0.3304533079646883
5171	0	0	0.011256419520308383	0.12624628445559255
5172	0	0	0.0084305994690658768	0.1248144185136129
5173	-5.0627512814305223e-05	0	0.029571065419455912	0.31334780508166071
5174	-5.0612702499366888e-05	0	0.0075496419563245458	-0.028695561787432357
5175	-9.681951780653453e-05	0	0.020687975352825006	0.30213285342888374
5176	-6.6624027289241554e-07	0	0.019701594544957127	0.16729532435112399
5177	-4.148640386764102e-05	0	0.01811785508633602	0.27853042526968719
5178	-0.00010267811600707666	0	0.02342923438070834	0.17032494926660871
5179	0	0	0.028584174040470749	0.12514630758533643
5180	0	0	0.020983205320840984	0.42345957644133286
5181	-5.839428743992237e-07	0	0.015829389029814386	0.26713526352395095
5182	0	0	0.031575215153184941	0.21966371558802927
5183	-5.8190174911548763e-05	0	0.021045484510552669	0.22235592087815456
5184	-4.0442485143971088e-05	0	0.016678721527750032	-0.01091858251873595
5185	0	0	0.01978840612865633	0.1266459466760213
5186	-0.00015392366861875784	0	0.026989401753895546	0.11016259123323535
5187	-7.0199585268615469e-05	0	0.013498806516954093	0.11897215653113613
5188	-7.1016333951301466e-05	0	0.027319128664721266	0.42073520152341259
5189	-3.6281759882900168e-05	0	0.02805763211567016	0.15190267403220087
5190	-3.6358649903844852e-05	0	0.022431878663035344	0.22145010658339709
5191	-3.066142696243057e-05	0	0.018041095766338788	0.31546984975913145
5192	-7.5581903290022906e-05	0	0.02649500260230021	0.33023663692130473
5193	-2.8426279404195064e-05	0	0.019824532776091985	0.10818492657903674
5194	0	0	0.0058744388212322004	0.018228161775604955
5195	-5.268988898426419e-05	0	0.023277259609744971	0.11611062850628295
5196	0	0	0.012688003207692356	0.13290214971720718
5197	0	0	0.013059373250974416	0.23069996926445749
5198	-7.6678662174006762e-05	0	0.01390751805808437	0.19479402294564618
5199	0	0	0.018385031237445799	0.066403736088207307
5200	-4.0462234705684887e-05	0	0.018848182332714607	0.25148753949580283
5201	0	0	0.023959595467915335	0.40878938313729013
5202	-3.0847789890392499e-05	0	0.017780469904047424	0.044931015308675083
5203	-1.6104162045033066e-05	0	0.032281632821908421	0.25035729571105891
5204	-0.00014849023364667813	0	0.014467130033893258	-0.16737477029259931
5205	-6.7508433290591752e-05	0	0.022050792005815147	0.17955566087985275
5206	-3.1299848800514507e-05	0	0.029270365373774469	0.13542441746664902
5207	-7.533826042537273e-05	0	0.025746325621483268	0.32264233817073479
5208	0	0	0.010982691779041254	0.25969059117840176
5209	-1.9367641344525399e-05	0	0.019573961678196989	0.16258166014959138
5210	-1.4614194349799047e-05	0	0.01682085661956877	0.17373922225208191
5211	-2.4358598951140786e-05	0	0.0233206565504619	0.23798667172766663
5212	-3.70592025731975e-05	0	0.018718020532518871	0.23903823271015945
5213	-0.0001014882077589041	0	0.026305939729930831	0.16892758632354005
5214	-3.9829930992829612e-07	0	0.025404061650492304	0.21632948623396611
5215	0	0	0.012418814697977712	0.074607603138909795
5216	-3.5000001310397934e-05	0	0.025706187158523214	0.37691403163527043
5217	-6.8721353847822633e-05	0	0.02187177754175975	0.2350290233183025
5218	-4.7847002978809729e-05	0	0.023065905093922996	0.13380863115751002
5219	-5.8348550131176458e-05	0	0.02090461487311145	0.15338630255660543
5220	-4.3396346556490159e-05	0	0.021823943657873473	0.21112577857677056
5221	-0.00011592410908679573	0	0.020509318886916632	0.059500239020305455
5222	0	0	0.021467370975572005	0.31083932841103112
5223	-1.9384556878843107e-05	0	0.040355348225081258	0.39032821628655356
5224	-2.0131901197839587e-05	0	0.013325306196913642	0.12627033428721215
5225	-4.2360142571629125e-05	0	0.0059260411210415257	-0.1845639153180863
5226	-4.581090632039264e-05	0	0.026868722040366989	0.25629533001930105
5227	-8.7660397267552701e-05	0	0.012923387914896264	0.22043217703760223
5228	-0.00016411283319431313	0	0.027365509461871794	0.2270760025720647
5229	-9.7563407173301139e-05	0	0.01890146861829042	0.30531339763159615
5230	0	0	0.015456408909849145	0.09060203845919626
5231	-0.00014632575729490728	0	0.011449576330749578	0.11980750719715476
5232	0	0	0.011256985846353925	0.031150167661178729
5233	0	0	0.010984226405888333	0.033294895190847537
5234	0	0	0.019113224036625444	0.15693894988194365
5235	0	0	0.013862001459901369	0.11516519031951204
5236	0	0	0.020807642026330925	0.20480032727126157
5237	-7.0277208107369368e-05	0	0.023475380266676879	0.25537171339026715
5238	0	0	0.028030911074909293	0.28549618024909751
5239	-0.00020166219208110902	0	0.024649370356335694	0.18960459194722765
5240	-5.24215336512035e-05	0	0.011267837111584647	0.10485628622961896
5241	0	0	0.01060426885361496	0.22132900662589344
5242	-6.6714600640799262e-05	0	0.018049365297990141	0.18141508133146664
5243	0	0	0.021509335867772556	0.32982935608597141
5244	-5.631767509881036e-05	0	0.024611625862218506	0.35953875691597809
5245	0	0	0.0073465513310357082	0.16931885236337887
5246	0	0	0.020108298523896243	0.1961830278105535
5247	0	0	0.010721754183166357	0.17488987414420265
5248	-0.0001051792132924334	0	0.02331374034107609	0.11837891945350439
5249	0	0	0.014347734122763333	0.26770502521691308
5250	0	0	0.033215082989164049	0.31171661644269405
5251	0	0	0.014768059863749572	0.18664467671851279
5252	-4.5847804580362306e-05	0	0.027921286563015447	0.29655735041310977
5253	-4.216432316008767e-05	0	0.018704455363900391	0.38558593760382925
5254	-4.8945758593871293e-05	0	0.037882893726901221	0.47875765959537658
5255	-0.00012670940611067549	0	0.029087346824924209	0.25687887432730194
5256	0	0	0.023510929458045407	0.31989842613145936
5257	-7.059892126025091e-05	0	0.027411275773203913	0.31405704978668442
5258	-9.370295745547708e-07	0	0.025061166309466164	0.19140791618429143
5259	-7.0740863910723209e-05	0	0.01944395076277312	0.21033545989177491
5260	0	0	0.022077952709718948	0.36392706008568321
5261	-0.00020135502372259362	0	0.029600274202735321	0.36186056295519925
5262	-3.2127701665191077e-05	0	0.025645373527032871	0.32880813594631741
5263	0	0	0.019546928013607454	0.25491827430807784
5264	-5.7841620300647101e-05	0	0.014670099031091014	0.070990837125556011
5265	0	0	0.014909297678381506	0.20585336786880587
5266	0	0	0.0098213018725282625	0.10278433515944627
5267	0	0	0.028897555137398646	0.49540606421815364
5268	-5.6211769249042701e-05	0	0.023832282068716563	0.24115787142109618
5269	0	0	0.024879928300814817	0.21585702505283333
5270	-6.2275553285640051e-05	0	0.023293107360906555	0.36457354829909461
5271	-6.1740811665139669e-05	0	0.025312047383091885	0.22504018281308999
5272	0	0	0.033508817385146425	0.31373183816448441
5273	-1.7998831550308791e-05	0	0.0082726199537368848	0.09201282837772852
5274	-4.061742335493279e-05	0	0.020505179467816589	0.32570503413355079
5275	-0.00015855460376220653	0	0.011315897152508728	-0.014563828393758683
5276	-5.5465191459824759e-05	0	0.029261386517256932	0.34799843126696606
5277	0	0	0.015772294235665035	0.090974043826232087
5278	-2.8265432018176327e-05	0	0.021421890608276185	0.32678350817474067
5279	-9.1942281992940522e-05	0	0.016222165702767528	0.32280999651813053
5280	-3.3141464773017713e-05	0	0.022777550598336919	0.25870967903492381
5281	-4.329234847221253e-05	0	0.021087737354478768	0.23053243702244056
5282	0	0	0.022245408226515061	0.21397612365842628
5283	-3.1955682012904663e-05	0	0.021181775670196173	0.16245688948656581
5284	0	0	0.012095386051181291	0.31030346216688826
5285	0	0	0.022125688429979924	0.08447441275582937
5286	-6.9391687985886902e-05	0	0.019307017819880069	0.018442071475301781
5287	0	0	0.021118042423808707	0.28614768630343546
5288	-0.0001046078983651444	0	0.026008838030021769	0.29773545227354503
5289	0	0	0.0090897299072182393	0.15834070260092997
5290	-0.0001395306882929881	0	0.029577513075950145	0.27074624348681564
5291	0	0	0.018414184757342113	0.38274302321237669
5292	-2.4171886812091035e-05	0	0.018895765681735382	0.35363008339727625
5293	0	0	0.013413129150356593	0.21076000517358021
5294	-0.00014125810122539163	0	0.028434744567845394	0.22586660012653362
5295	0	0	0.017276008475159772	-0.064256757941586223
5296	-0.00013240826841885988	0	0.019235104093296977	0.00047624558719008283
5297	-0.00020113574334384987	0	0.029693514104191743	0.25780975865478656
5298	0	0	0.018292033398335291	0.29856232386314385
5299	0	0	0.015414951108667922	0.28947998598249919
5300	-0.00035082715495172165	0	0.019315077277923601	0.15673159143430349
5301	0	0	0.00091559461928337473	-0.11580228376791188
5302	-2.0635189995932278e-05	0	0.020931287885272303	0.33062330283323227
5303	-3.8433660069431272e-05	0	0.018499093104236596	0.20408553381294298
5304	-5.8263196123894964e-05	0	0.017739691374846656	0.19577955723239573
5305	0	0	0.01317120133184135	0.11716666024649694
5306	0	0	0.028088991770489364	0.30210160331101837
5307	-1.6753651610035281e-05	0	0.014276125201277565	0.030331555322385923
5308	-2.0408846775321619e-05	0	0.023633854050922297	0.11340076697204493
5309	-6.2170249804743835e-05	0	0.015848047200113204	0.21077071269094047
5310	0	0	0.0058263184481148868	0.11319016237865967
5311	0	0	0.018668973201001582	0.089664006365388516
5312	-0.00011310478478948616	0	0.025163643801535962	0.26639898160888215
5313	-0.00016877483729389465	0	0.024554967736265709	0.16843022653705989
5314	-2.7532560981102794e-05	0	0.022870467613033074	0.14547687723516689
5315	-0.00016659547169962653	0	0.029181054314379461	0.3443088885831736
5316	-7.9070042484763456e-05	0	0.019056183579678695	0.17216408757798632
5317	0	0	0.020753036736899509	0.20013715085731096
5318	-6.0296599437847929e-07	0	0.020485963071930843	0.24791287291536954
5319	-5.4227265424489077e-05	0	0.02484789710537599	0.24168672637930966
5320	-7.7411912666797139e-05	0	0.024115646914571805	0.37721683078184692
5321	-2.5123552722022824e-05	0	0.016100297114858497	0.18140677207251898
5322	0	0	0.014347145069616683	0.20135252700764608
5323	-5.2242679300934512e-05	0	0.023288696487308025	0.31291007537376353
5324	-1.0702607572410372e-06	0	0.032133529221476463	0.38149844273762329
5325	-2.709816914597263e-05	0	0.020641124819792547	0.36498640470580179
5326	-2.3955770007516587e-05	0	0.041127991471283598	0.37910091547929181
5327	-5.9828433504477416e-05	0	0.0061631421886522344	0.055837245793619802
5328	0	0	0.019485623568070196	0.1309318673244633
5329	-3.3961454577458027e-07	0	0.013119525410168578	0.10638515916121531
5330	0	0	0.012570225589044724	0.12759907841796081
5331	-2.0089872225459438e-05	0	0.024176922581204727	0.14212046861731534
5332	-8.2043549948684899e-05	0	0.018921952912857993	0.1257418168090354
5333	-2.0419920741421295e-06	0	0.024281123355349477	0.19682018401405482
5334	-7.7498147013632668e-07	0	0.014477492590704976	0.10076377036597672
5335	-0.00012357788854842623	0	0.033603737130183713	0.42061185143582619
5336	-5.0366189871414725e-05	0	0.024248372630440513	0.20922072584796844
5337	-1.3645767358988481e-05	0	0.0161478683055	0.15256261451841419
5338	0	0	0.01777508579723535	0.14811677222034544
5339	-1.5316942098519971e-05	0	0.021248319395304825	0.30230336783350431
5340	-4.498065480285085e-05	0	0.019958362177106143	0.21994325264168654
5341	-7.1100788989225672e-05	0	0.014412976547211988	0.13557714379312541
5342	-0.00010921677532143015	0	0.025121122476371788	0.25318797305444829
5343	-2.2773807823484037e-05	0	0.025522668671319824	0.076131130774478709
5344	-7.008611131579246e-05	0	0.014974923745495448	0.079365273741500791
5345	-0.00013650482639618322	0	0.029885157039277299	0.22745531496748397
