validation_instance_id	repeat_id	primary_instance	workload_id	ranking_mode	mode_classifications	detail_kind	authority_index	candidate_index	authority_rank	candidate_rank	authority_site_digest	candidate_site_digest	target_overlap	query_representative_overlap	query_cluster_overlap	ungapped_tfo_equal	ungapped_tts_equal	target_endpoint_l1	query_endpoint_l1	cluster_center_distance	query_endpoint_shift	target_endpoint_shift	cluster_geometry_shift	rank_displacement	score_delta_candidate_minus_authority	nt_delta_candidate_minus_authority	stability_delta_candidate_minus_authority	strict_row_equal
bts3_w107__repeat00	0	1	bts3_w107	score		matched	2	2	3	3	75d8f939ed48b0592c6a38afc5a7ce3e7492b694efd542edb2f1955c947ddde9	75d8f939ed48b0592c6a38afc5a7ce3e7492b694efd542edb2f1955c947ddde9	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w107__repeat00	0	1	bts3_w107	score		matched	3	3	4	4	9fb21c0e4268c7c30ab4e8f9f5d8bfb4ed5d21aa1475050a3070e14673b0bfae	9fb21c0e4268c7c30ab4e8f9f5d8bfb4ed5d21aa1475050a3070e14673b0bfae	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w107__repeat00	0	1	bts3_w107	score		matched	4	4	5	5	8374219cf88b9871a7d06dc42b36e4dd430584e3add169ee216fce6e5da883cb	8374219cf88b9871a7d06dc42b36e4dd430584e3add169ee216fce6e5da883cb	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w107__repeat00	0	1	bts3_w107	stability		matched	0	0	1	1	9fb21c0e4268c7c30ab4e8f9f5d8bfb4ed5d21aa1475050a3070e14673b0bfae	9fb21c0e4268c7c30ab4e8f9f5d8bfb4ed5d21aa1475050a3070e14673b0bfae	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w107__repeat00	0	1	bts3_w107	stability		matched	1	1	2	2	665c32ef3795b3baa90b6fb0891c9a876a9f81d87f4ec84316784e2dc8080c13	665c32ef3795b3baa90b6fb0891c9a876a9f81d87f4ec84316784e2dc8080c13	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w107__repeat00	0	1	bts3_w107	stability		matched	2	2	3	3	75d8f939ed48b0592c6a38afc5a7ce3e7492b694efd542edb2f1955c947ddde9	75d8f939ed48b0592c6a38afc5a7ce3e7492b694efd542edb2f1955c947ddde9	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w107__repeat00	0	1	bts3_w107	stability		matched	3	3	4	4	8374219cf88b9871a7d06dc42b36e4dd430584e3add169ee216fce6e5da883cb	8374219cf88b9871a7d06dc42b36e4dd430584e3add169ee216fce6e5da883cb	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w107__repeat00	0	1	bts3_w107	stability		matched	4	4	5	5	83ebe5909137da0252902584d2335f579db4cd7a777f51a48c79f7fa6c13b111	83ebe5909137da0252902584d2335f579db4cd7a777f51a48c79f7fa6c13b111	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w107__repeat00	0	1	bts3_w107	nt		matched	0	0	1	1	3cdba2cc88bc420785eae6241951afb977b31ef043bed392c3ef986ef0287ff5	3cdba2cc88bc420785eae6241951afb977b31ef043bed392c3ef986ef0287ff5	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w107__repeat00	0	1	bts3_w107	nt		matched	1	1	2	2	75d8f939ed48b0592c6a38afc5a7ce3e7492b694efd542edb2f1955c947ddde9	75d8f939ed48b0592c6a38afc5a7ce3e7492b694efd542edb2f1955c947ddde9	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w107__repeat00	0	1	bts3_w107	nt		matched	2	2	3	3	8374219cf88b9871a7d06dc42b36e4dd430584e3add169ee216fce6e5da883cb	8374219cf88b9871a7d06dc42b36e4dd430584e3add169ee216fce6e5da883cb	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w107__repeat00	0	1	bts3_w107	nt		matched	3	3	4	4	83ebe5909137da0252902584d2335f579db4cd7a777f51a48c79f7fa6c13b111	83ebe5909137da0252902584d2335f579db4cd7a777f51a48c79f7fa6c13b111	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w107__repeat00	0	1	bts3_w107	nt		matched	4	4	5	5	9fb21c0e4268c7c30ab4e8f9f5d8bfb4ed5d21aa1475050a3070e14673b0bfae	9fb21c0e4268c7c30ab4e8f9f5d8bfb4ed5d21aa1475050a3070e14673b0bfae	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w108__repeat00	0	1	bts3_w108	score		matched	0	0	1	1	b1a75fe57ed1470649786ce126f9865b0bbc3e6849317f8041b4790d4c11d37a	b1a75fe57ed1470649786ce126f9865b0bbc3e6849317f8041b4790d4c11d37a	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w108__repeat00	0	1	bts3_w108	score		matched	1	1	2	2	0a36529faa0a9061ef368ad8f64d5f58b94596e167b53f076456d0afba2c5119	0a36529faa0a9061ef368ad8f64d5f58b94596e167b53f076456d0afba2c5119	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w108__repeat00	0	1	bts3_w108	score		matched	2	2	3	3	43d63a333dcf3b9f347976f691c0ca93bb0eac2bf90916df701a0a6d0865b648	43d63a333dcf3b9f347976f691c0ca93bb0eac2bf90916df701a0a6d0865b648	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w108__repeat00	0	1	bts3_w108	score		matched	3	3	4	4	86cae7a1a7632185e32329f08308e49d6822db5a253ad4e61331fdde8daf2983	86cae7a1a7632185e32329f08308e49d6822db5a253ad4e61331fdde8daf2983	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w108__repeat00	0	1	bts3_w108	score		matched	4	4	5	5	b5d095db302d113b17f49a69bb2337a33c4f03a94fa3e49f1f306cf10d6ad72a	b5d095db302d113b17f49a69bb2337a33c4f03a94fa3e49f1f306cf10d6ad72a	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w108__repeat00	0	1	bts3_w108	stability		matched	0	0	1	1	f844f64c4d71af30b3dd0c22aa6f5f02cc3e6f25fabc44e34c19b829f1da82b2	f844f64c4d71af30b3dd0c22aa6f5f02cc3e6f25fabc44e34c19b829f1da82b2	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w108__repeat00	0	1	bts3_w108	stability		matched	1	1	2	2	3dbd9372837c8abe6fb30efca66d387696a45234adb1d864fb570522aa62e215	3dbd9372837c8abe6fb30efca66d387696a45234adb1d864fb570522aa62e215	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w108__repeat00	0	1	bts3_w108	stability		matched	2	2	3	3	bdce5d9ebf83bc1096c5497faddbcdfeac2a0502d43fb05be2574d181bb9733e	bdce5d9ebf83bc1096c5497faddbcdfeac2a0502d43fb05be2574d181bb9733e	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w108__repeat00	0	1	bts3_w108	stability		matched	3	3	4	4	22df7343525e02885baeb351763fc177cd875c7c687f0a213b74820a08d7c834	22df7343525e02885baeb351763fc177cd875c7c687f0a213b74820a08d7c834	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w108__repeat00	0	1	bts3_w108	stability		matched	4	4	5	5	59e5396515b2af0448c41c8771c47528267043b40354c3bf599f1c7d80321f3c	59e5396515b2af0448c41c8771c47528267043b40354c3bf599f1c7d80321f3c	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w108__repeat00	0	1	bts3_w108	nt		matched	0	0	1	1	0a36529faa0a9061ef368ad8f64d5f58b94596e167b53f076456d0afba2c5119	0a36529faa0a9061ef368ad8f64d5f58b94596e167b53f076456d0afba2c5119	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w108__repeat00	0	1	bts3_w108	nt		matched	1	1	2	2	b1a75fe57ed1470649786ce126f9865b0bbc3e6849317f8041b4790d4c11d37a	b1a75fe57ed1470649786ce126f9865b0bbc3e6849317f8041b4790d4c11d37a	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w108__repeat00	0	1	bts3_w108	nt		matched	2	2	3	3	aa89b0498c88a22108ab5312144a44a0a414e012e7473403d135c1311b3290b8	aa89b0498c88a22108ab5312144a44a0a414e012e7473403d135c1311b3290b8	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w108__repeat00	0	1	bts3_w108	nt		matched	3	3	4	4	ad8c9f5e16a7907636cc18db31c105aeb0393d5e82ace4051497fadcee449e90	ad8c9f5e16a7907636cc18db31c105aeb0393d5e82ace4051497fadcee449e90	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w108__repeat00	0	1	bts3_w108	nt		matched	4	4	5	5	9bcf5188fdfd04c45d80cfeb7db0581093bf3dad8c1a3f74879aefc02af34f78	9bcf5188fdfd04c45d80cfeb7db0581093bf3dad8c1a3f74879aefc02af34f78	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w109__repeat00	0	1	bts3_w109	score		matched	0	0	1	1	91d0311809c0c6d00462df4a86217c44eb5c73328b7828f534eec090bf683108	91d0311809c0c6d00462df4a86217c44eb5c73328b7828f534eec090bf683108	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w109__repeat00	0	1	bts3_w109	score		matched	1	1	2	2	2240819ed55d8001f8ad58ae93113c54236cf7ae4fe46d767f746c07bc2f2a61	2240819ed55d8001f8ad58ae93113c54236cf7ae4fe46d767f746c07bc2f2a61	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w109__repeat00	0	1	bts3_w109	score		matched	2	2	3	3	97f324b379ad283d216e47867c5f5712a4c4ea0aef3df34aa8a84f7a47a092ad	97f324b379ad283d216e47867c5f5712a4c4ea0aef3df34aa8a84f7a47a092ad	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w109__repeat00	0	1	bts3_w109	score		matched	3	3	4	4	750c4bcd48b53c9fa0cfb1863a376534c90a22eb4b7f78ac4a4f3a0077039109	750c4bcd48b53c9fa0cfb1863a376534c90a22eb4b7f78ac4a4f3a0077039109	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w109__repeat00	0	1	bts3_w109	score		matched	4	4	5	5	b021deeea1eb61d89bac38a4c2e48fa24845896e9ba854bdd5320096d5d70cae	b021deeea1eb61d89bac38a4c2e48fa24845896e9ba854bdd5320096d5d70cae	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w109__repeat00	0	1	bts3_w109	stability		matched	0	0	1	1	07cba0893814d5117ea7b162b1849eb661cf793b93de866840dddeda60354ff3	07cba0893814d5117ea7b162b1849eb661cf793b93de866840dddeda60354ff3	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w109__repeat00	0	1	bts3_w109	stability		matched	1	1	2	2	ea79189468c05a6dc6a5ec56091c496a09c02b184806c38222811908ae3fc148	ea79189468c05a6dc6a5ec56091c496a09c02b184806c38222811908ae3fc148	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w109__repeat00	0	1	bts3_w109	stability		matched	2	2	3	3	d8146e9f4e4dcad35ef715a6cfeb63e1e3010efd5f2bec4398d119f46fdb22ef	d8146e9f4e4dcad35ef715a6cfeb63e1e3010efd5f2bec4398d119f46fdb22ef	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w109__repeat00	0	1	bts3_w109	stability		matched	3	3	4	4	ef11958930fd0dabdb2d7ee36184ab393ac4064e2e671262fe5f3f162ea72192	ef11958930fd0dabdb2d7ee36184ab393ac4064e2e671262fe5f3f162ea72192	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w109__repeat00	0	1	bts3_w109	stability		matched	4	4	5	5	2c83321fdc82dfae55e9ce00bd7e2513e26de536018406004ca48ef5108c7f74	2c83321fdc82dfae55e9ce00bd7e2513e26de536018406004ca48ef5108c7f74	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w109__repeat00	0	1	bts3_w109	nt		matched	0	0	1	1	e6e33c828e5a8161dedccf045287053a93bbeb0481b7c15ed041b50b238689c6	e6e33c828e5a8161dedccf045287053a93bbeb0481b7c15ed041b50b238689c6	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w109__repeat00	0	1	bts3_w109	nt		matched	1	1	2	2	2240819ed55d8001f8ad58ae93113c54236cf7ae4fe46d767f746c07bc2f2a61	2240819ed55d8001f8ad58ae93113c54236cf7ae4fe46d767f746c07bc2f2a61	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w109__repeat00	0	1	bts3_w109	nt		matched	2	2	3	3	f6c9152da495f1ba5e3a6306b43b7a369232314b4f57b9c34726a688c50eea82	f6c9152da495f1ba5e3a6306b43b7a369232314b4f57b9c34726a688c50eea82	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w109__repeat00	0	1	bts3_w109	nt		matched	3	3	4	4	2bdd5e1095f8fa6cfde4f96aaa4be2e0a72904802c82a07c0c02ccffb2b35f4c	2bdd5e1095f8fa6cfde4f96aaa4be2e0a72904802c82a07c0c02ccffb2b35f4c	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w109__repeat00	0	1	bts3_w109	nt		matched	4	4	5	5	0e491a8b8f265a8a6a29af74fb4c5b969a6a11626f80efc5f64c1775701fefd3	0e491a8b8f265a8a6a29af74fb4c5b969a6a11626f80efc5f64c1775701fefd3	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w110__repeat00	0	1	bts3_w110	score		matched	0	0	1	1	3ded42845111146636f03028b63446b5c490e9419607d737926d990ec1906f98	3ded42845111146636f03028b63446b5c490e9419607d737926d990ec1906f98	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w110__repeat00	0	1	bts3_w110	score		matched	1	1	2	2	26e5d8b16289b52d69f8361ce1850ba4a9eebc11609303686d76e05eb3ec3d75	26e5d8b16289b52d69f8361ce1850ba4a9eebc11609303686d76e05eb3ec3d75	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w110__repeat00	0	1	bts3_w110	score		matched	2	2	3	3	fc403538bc1906bc92a2c5160e0729290fb0408b06eb1f9f154e199671c27939	fc403538bc1906bc92a2c5160e0729290fb0408b06eb1f9f154e199671c27939	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w110__repeat00	0	1	bts3_w110	score		matched	3	3	4	4	311480c5c91a8a3b4af5b9cc0a16648651c6c0788eea97b9a2555d958633e107	311480c5c91a8a3b4af5b9cc0a16648651c6c0788eea97b9a2555d958633e107	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w110__repeat00	0	1	bts3_w110	score		matched	4	4	5	5	15e45719d8f52b66b1a3d8efcdd2f7398c01120ffd8f756d245dd1199301edae	15e45719d8f52b66b1a3d8efcdd2f7398c01120ffd8f756d245dd1199301edae	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w110__repeat00	0	1	bts3_w110	stability		matched	0	0	1	1	4b1d2ab2fa65af7f2760bc8d29e41b1fca7e3bd693e22714fa4735598ad38b3c	4b1d2ab2fa65af7f2760bc8d29e41b1fca7e3bd693e22714fa4735598ad38b3c	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w110__repeat00	0	1	bts3_w110	stability		matched	1	1	2	2	918df61ab83da538f1f5caf946aa3149026678ea8bbd4ccb3f8a283cbe9f88bb	918df61ab83da538f1f5caf946aa3149026678ea8bbd4ccb3f8a283cbe9f88bb	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w110__repeat00	0	1	bts3_w110	stability		matched	2	2	3	3	f2772d6fa0aa5757798cf75022252b0d455a57e7e5ed4a950d7afc558877685b	f2772d6fa0aa5757798cf75022252b0d455a57e7e5ed4a950d7afc558877685b	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w110__repeat00	0	1	bts3_w110	stability		matched	3	3	4	4	ee373e96011f8cde59f6f5e308ea8d5cdda1de47d000ebb9d03e7d0749dcf61d	ee373e96011f8cde59f6f5e308ea8d5cdda1de47d000ebb9d03e7d0749dcf61d	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w110__repeat00	0	1	bts3_w110	stability		matched	4	4	5	5	a1777f139aecd277f7d6b8204db156ef5c7e05e38ad56420b3570feae865c552	a1777f139aecd277f7d6b8204db156ef5c7e05e38ad56420b3570feae865c552	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w110__repeat00	0	1	bts3_w110	nt		matched	0	0	1	1	8f8fbf4d29d6b1f62a9f27d35f6a48055898097fe0ff71f4e35ce52c3f40f39c	8f8fbf4d29d6b1f62a9f27d35f6a48055898097fe0ff71f4e35ce52c3f40f39c	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w110__repeat00	0	1	bts3_w110	nt		matched	1	1	2	2	65944f206f3b340dcdfdc1072f003f67eb9819ad1dfb730b851cc2f363607c58	65944f206f3b340dcdfdc1072f003f67eb9819ad1dfb730b851cc2f363607c58	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w110__repeat00	0	1	bts3_w110	nt		matched	2	2	3	3	f84cd0a383a680167ab0715590a4afafc9374e24c93e1b256b39d3e28a5b99a4	f84cd0a383a680167ab0715590a4afafc9374e24c93e1b256b39d3e28a5b99a4	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w110__repeat00	0	1	bts3_w110	nt		matched	3	3	4	4	15e45719d8f52b66b1a3d8efcdd2f7398c01120ffd8f756d245dd1199301edae	15e45719d8f52b66b1a3d8efcdd2f7398c01120ffd8f756d245dd1199301edae	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w110__repeat00	0	1	bts3_w110	nt		matched	4	4	5	5	cd298e1099f940894ceb138b319fc726c671cd126391f82eb325aa8abdc60e0f	cd298e1099f940894ceb138b319fc726c671cd126391f82eb325aa8abdc60e0f	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w111__repeat00	0	1	bts3_w111	score		matched	0	0	1	1	399c8e5465c408c14296aad9554f738eda25e157660e0fa95cbd41d968934e44	399c8e5465c408c14296aad9554f738eda25e157660e0fa95cbd41d968934e44	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w111__repeat00	0	1	bts3_w111	score		matched	1	1	2	2	396a88923e08f1771dd894e0bc2aa70bda4371baf6b0ddaa8b42b516cd0180ef	396a88923e08f1771dd894e0bc2aa70bda4371baf6b0ddaa8b42b516cd0180ef	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w111__repeat00	0	1	bts3_w111	stability		matched	0	0	1	1	396a88923e08f1771dd894e0bc2aa70bda4371baf6b0ddaa8b42b516cd0180ef	396a88923e08f1771dd894e0bc2aa70bda4371baf6b0ddaa8b42b516cd0180ef	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w111__repeat00	0	1	bts3_w111	stability		matched	1	1	2	2	bf8367bc4d2ac980e839f8847369318a1aa3e5ad76d4be5d63b5436e6a0e0dda	bf8367bc4d2ac980e839f8847369318a1aa3e5ad76d4be5d63b5436e6a0e0dda	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w111__repeat00	0	1	bts3_w111	nt		matched	0	0	1	1	bf8367bc4d2ac980e839f8847369318a1aa3e5ad76d4be5d63b5436e6a0e0dda	bf8367bc4d2ac980e839f8847369318a1aa3e5ad76d4be5d63b5436e6a0e0dda	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w111__repeat00	0	1	bts3_w111	nt		matched	1	1	2	2	396a88923e08f1771dd894e0bc2aa70bda4371baf6b0ddaa8b42b516cd0180ef	396a88923e08f1771dd894e0bc2aa70bda4371baf6b0ddaa8b42b516cd0180ef	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w112__repeat00	0	1	bts3_w112	score		matched	0	0	1	1	0a276aaf30ac046a08e203503a9bd59eda90a65decc9560c45ca594323576bb5	0a276aaf30ac046a08e203503a9bd59eda90a65decc9560c45ca594323576bb5	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w112__repeat00	0	1	bts3_w112	score		matched	1	1	2	2	cebeff77b50bad844e24ec942fd5f4163badceb377f20b8d07326d186044b6dd	cebeff77b50bad844e24ec942fd5f4163badceb377f20b8d07326d186044b6dd	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w112__repeat00	0	1	bts3_w112	score		matched	2	2	3	3	c540a459b38b956ee816decaba55780cf3da50c58211c6dfecbe76ee14eef752	c540a459b38b956ee816decaba55780cf3da50c58211c6dfecbe76ee14eef752	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w112__repeat00	0	1	bts3_w112	score		matched	3	3	4	4	e103a5544891ff5b12ff3b2738ca20e6091b12f81c1aab6d04025da8416f4bb7	e103a5544891ff5b12ff3b2738ca20e6091b12f81c1aab6d04025da8416f4bb7	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w112__repeat00	0	1	bts3_w112	score		matched	4	4	5	5	9515ae5b77c28ce4e2b996e5039e0d4bee0c9be30bf6f8b55bda1cb8a4845b1c	9515ae5b77c28ce4e2b996e5039e0d4bee0c9be30bf6f8b55bda1cb8a4845b1c	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w112__repeat00	0	1	bts3_w112	stability		matched	0	0	1	1	453d65097a30cdc4347f3e5ed3cb10589b6f96fc2cb8a81f2c4e5afe1c1e1ae2	453d65097a30cdc4347f3e5ed3cb10589b6f96fc2cb8a81f2c4e5afe1c1e1ae2	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w112__repeat00	0	1	bts3_w112	stability		matched	1	1	2	2	d9254bcf37334859b854991c3dc6a14d71ab455efa5504334cf30d98fbda4b0f	d9254bcf37334859b854991c3dc6a14d71ab455efa5504334cf30d98fbda4b0f	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w112__repeat00	0	1	bts3_w112	stability		matched	2	2	3	3	ded04694bf939b18303d80e7154918aae7e3b9178c83f2ecad55404134f9594a	ded04694bf939b18303d80e7154918aae7e3b9178c83f2ecad55404134f9594a	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w112__repeat00	0	1	bts3_w112	stability		matched	3	3	4	4	454562e0f6286e01e4a4eee9bbb6a2098be64554a631e966018fe69a589ac17f	454562e0f6286e01e4a4eee9bbb6a2098be64554a631e966018fe69a589ac17f	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w112__repeat00	0	1	bts3_w112	stability		matched	4	4	5	5	eda8b48ec48cc7d528aa45948bf2cd99d379877ee153796885bd80f7eea9a587	eda8b48ec48cc7d528aa45948bf2cd99d379877ee153796885bd80f7eea9a587	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w112__repeat00	0	1	bts3_w112	nt		matched	0	0	1	1	9515ae5b77c28ce4e2b996e5039e0d4bee0c9be30bf6f8b55bda1cb8a4845b1c	9515ae5b77c28ce4e2b996e5039e0d4bee0c9be30bf6f8b55bda1cb8a4845b1c	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w112__repeat00	0	1	bts3_w112	nt		matched	1	1	2	2	cebeff77b50bad844e24ec942fd5f4163badceb377f20b8d07326d186044b6dd	cebeff77b50bad844e24ec942fd5f4163badceb377f20b8d07326d186044b6dd	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w112__repeat00	0	1	bts3_w112	nt		matched	2	2	3	3	c31f6386e87af3a11a8e8d71fecb4e34a000d054b2857814d970dc2fad78cac7	c31f6386e87af3a11a8e8d71fecb4e34a000d054b2857814d970dc2fad78cac7	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w112__repeat00	0	1	bts3_w112	nt		matched	3	3	4	4	c540a459b38b956ee816decaba55780cf3da50c58211c6dfecbe76ee14eef752	c540a459b38b956ee816decaba55780cf3da50c58211c6dfecbe76ee14eef752	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w112__repeat00	0	1	bts3_w112	nt		matched	4	4	5	5	0869a5a437dd40c847a5c48dd42ac7804565dd94296f3b19658021fcb7e87ecb	0869a5a437dd40c847a5c48dd42ac7804565dd94296f3b19658021fcb7e87ecb	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w113__repeat00	0	1	bts3_w113	score		matched	0	0	1	1	2214433fa348d6e312f0e2a05544865cd46fe8d850a27749fa9fc3570facca50	2214433fa348d6e312f0e2a05544865cd46fe8d850a27749fa9fc3570facca50	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w113__repeat00	0	1	bts3_w113	score		matched	1	1	2	2	0b8419e9461a0f39472ab78af15a30751ef175816a8dea77d2f5b856dfef284f	0b8419e9461a0f39472ab78af15a30751ef175816a8dea77d2f5b856dfef284f	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w113__repeat00	0	1	bts3_w113	score		matched	2	2	3	3	b827235992e37c2ac31489d2464b899bf28fa4c0cf2e13c8414e480d608465eb	b827235992e37c2ac31489d2464b899bf28fa4c0cf2e13c8414e480d608465eb	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w113__repeat00	0	1	bts3_w113	score		matched	3	3	4	4	3cdf393a93ddb76fbeb1a077760439f1b4f74e3c5a60e7cff015af140623c1d3	3cdf393a93ddb76fbeb1a077760439f1b4f74e3c5a60e7cff015af140623c1d3	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w113__repeat00	0	1	bts3_w113	score		matched	4	4	5	5	8b73b5473db53da74182c1abc9bd3120bea48b4b6b5f38b91c30b7db50f89f7d	8b73b5473db53da74182c1abc9bd3120bea48b4b6b5f38b91c30b7db50f89f7d	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w113__repeat00	0	1	bts3_w113	stability		matched	0	0	1	1	2cd4a40b358fa465b3bc695448227778a23d4cd61a791a487c5b12bf88567c24	2cd4a40b358fa465b3bc695448227778a23d4cd61a791a487c5b12bf88567c24	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w113__repeat00	0	1	bts3_w113	stability		matched	1	1	2	2	380ec0db495c1f96e267776fe2c8dd3e0fdc4c4ceca761bb791ae91b63e039ef	380ec0db495c1f96e267776fe2c8dd3e0fdc4c4ceca761bb791ae91b63e039ef	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w113__repeat00	0	1	bts3_w113	stability		matched	2	2	3	3	be7f2ce5fc15567e1cabb1248793dd8a308696a5a08723e367d234f12a9dea0d	be7f2ce5fc15567e1cabb1248793dd8a308696a5a08723e367d234f12a9dea0d	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w113__repeat00	0	1	bts3_w113	stability		matched	3	3	4	4	cf24f199c4aecef7fdd477fbb0ed298728e9fcfae3de88aa810f0897bd6acaa8	cf24f199c4aecef7fdd477fbb0ed298728e9fcfae3de88aa810f0897bd6acaa8	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
